feature_index,variable,label,source,itemid,value_source,clinical_category,summary_mode,hourly_coverage,valid_n,valid_fraction,positive_n,negative_n,variance,mean_positive,mean_negative,abs_mean_difference,point_biserial_corr,abs_point_biserial_corr,auroc,auroc_abs,auprc,ap_lift_over_prevalence,mutual_information,possible_leakage_flag,static_like_flag,physiology_direction_hint,univariate_relevance_score,correlation_cluster_id,correlation_cluster_size,standardized_variance_diagonal,mrmr_rank,mrmr_score,mean_abs_corr_with_previous_selected,lambda_redundancy,elasticnet_selection_probability,elasticnet_mean_abs_coefficient,elasticnet_successful_bootstraps,elasticnet_n_requested_bootstraps,rfecv_selected,rfecv_rank,mrmr_rank_score,component_relevance,component_stability,component_mrmr,component_coverage,component_rfecv,penalty_leakage,penalty_static,penalty_sparse,penalty_low_relevance,consensus_score,recommendation,recommendation_order
13,chartevents::220621::Glucose (serum)::valuenum,Glucose (serum),chartevents,220621,valuenum,bedside_glucose,observed_fraction,0.0536523275077343,8020,1.0,1122,6898,0.0016757971607148647,0.043857693672180176,0.055245477706193924,0.011387784034013748,-0.09649666257385309,0.09649666257385309,0.4176029606866337,0.5823970393133663,0.1225036631256206,0.8756500697571098,0.005293760631790656,False,False,,0.4253905807098071,10,1,1.0001246581208965,29.0,0.33284686703739164,0.185087427344831,0.5,1.0,0.10932608107104898,80.0,80.0,False,,0.5333333333333333,0.4253905807098071,1.0,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.6342838408796088,core,1
24,labevents::50820::pH::valuenum,pH,labevents,50820,valuenum,lab_blood_gas_respiration,observed_fraction,0.030823981389403343,8020,1.0,1122,6898,0.002617135876789689,0.04226084426045418,0.028963709250092506,0.013297135010361671,0.09016304711698757,0.09016304711698757,0.5762936530209226,0.5762936530209226,0.1680852833618261,1.201465216187028,0.00793214856598845,False,False,lower_may_indicate_acidosis,0.4284812597492602,21,5,1.0001247086768528,30.0,0.3291975396580352,0.19856744018244998,0.5,1.0,0.198897143692011,80.0,80.0,False,,0.5166666666666666,0.4284812597492602,1.0,0.5166666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.6318777112581114,core,1
37,labevents::50809::Glucose::valuenum,Glucose,labevents,50809,valuenum,lab_metabolic,mean,0.006068163085728884,739,0.09214463840399002,175,564,3446.48095703125,151.0790252685547,142.99708557128906,8.081939697265625,0.058524937624779,0.058524937624779,0.5437183383991895,0.5437183383991895,0.27303521341883297,1.9516420780918364,0.057121499236552964,False,False,,0.43605030951743956,30,1,1.000124749499103,13.0,0.4212260092487961,0.029648600537286896,0.5,0.9875,0.05428131772205234,80.0,80.0,False,,0.8,0.43605030951743956,0.9875,0.8,0.09214463840399002,0.0,0.0,0.0,0.0,0.0,0.5962795566956309,core,1
39,labevents::50811::Hemoglobin::valuenum,Hemoglobin,labevents,50811,valuenum,lab_cbc,slope,0.008790523745119572,253,0.03154613466334165,33,220,0.07181421667337418,-0.15593981742858887,-0.045770272612571716,0.11016954481601715,-0.13845356629619732,0.13845356629619732,0.36652892561983474,0.6334710743801653,0.15170915263708457,1.0844094511135636,0.031200911995724168,False,False,,0.47575914483246873,32,1,1.000124719674715,8.0,0.4608578600851524,0.029802569494632662,0.5,0.8125,0.008976964305293222,80.0,80.0,False,,0.8833333333333333,0.47575914483246873,0.8125,0.8833333333333333,0.03154613466334165,0.0,0.0,0.0,0.0,0.0,0.5662990235827414,core,1
43,labevents::51250::MCV::valuenum,MCV,labevents,51250,valuenum,lab_other,slope,0.055304449051618576,773,0.09638403990024938,108,665,0.04301421716809273,0.0035655556712299585,-0.032647378742694855,0.03621293441392481,0.06053421015525346,0.06053421015525346,0.5634015594541911,0.5634015594541911,0.20183221085876327,1.4426865695965077,0.02288838459677134,False,False,,0.3749164488374676,36,1,1.0001247061511649,18.0,0.36714967199702475,0.015533553680885662,0.5,1.0,0.05209620128152892,80.0,80.0,False,,0.7166666666666667,0.3749164488374676,1.0,0.7166666666666667,0.09638403990024938,0.0,0.0,0.0,0.0,0.0,0.5654466719745985,core,1
60,labevents::51274::PT::valuenum,PT,labevents,51274,valuenum,lab_coagulation,max,0.0370635911822319,5112,0.6374064837905237,675,4437,126.27538299560547,20.110445022583008,17.87560272216797,2.234842300415039,0.06732760209737745,0.06732760209737745,0.5676279434719823,0.5676279434719823,0.16425774320324285,1.1741061501693473,0.01245045026941427,False,False,,0.3742596269496137,43,2,1.0001247128748636,28.0,0.3331129210161557,0.08229341186691598,0.5,0.9125,0.07011375641450286,80.0,80.0,False,,0.55,0.3742596269496137,0.9125,0.55,0.6374064837905237,0.0,0.0,0.0,0.0,0.0,0.5597685364639364,core,1
8,chartevents::220051::Arterial Blood Pressure diastolic::valuenum,Arterial Blood Pressure diastolic,chartevents,220051,valuenum,vital_blood_pressure,max,0.09489817172288895,1339,0.1669576059850374,231,1108,307.1841735839844,70.43729400634766,72.81422424316406,2.3769302368164062,-0.05124037156717112,0.05124037156717112,0.4468349039648678,0.5531650960351322,0.16368064152568873,1.1699810561818393,0.034524219865332384,False,False,low_or_high_may_indicate_instability,0.3743493828300572,5,1,1.0001247043705075,20.0,0.35779897370657465,0.03310081824696506,0.5,0.975,0.048901976963679775,80.0,80.0,False,,0.6833333333333333,0.3743493828300572,0.975,0.6833333333333333,0.1669576059850374,0.0,0.0,0.0,0.0,0.0,0.5581672421141876,core,1
2,chartevents::220277::O2 saturation pulseoxymetry::valuenum,O2 saturation pulseoxymetry,chartevents,220277,valuenum,vital_oxygen_saturation,observed_fraction,0.6085671186447144,8020,1.0,1122,6898,0.1450699418783188,0.46557486057281494,0.6318256855010986,0.1662508249282837,-0.15141141660566232,0.15141141660566232,0.3811319409020363,0.6188680590979637,0.1161462077258901,0.8302072958659881,0.026092689808102643,False,False,lower_may_indicate_worse_oxygenation,0.5818207287819225,1,3,1.0001246908066106,5.0,0.556772126082846,0.05009720539815302,0.5,0.6,0.13790906239009929,80.0,80.0,False,,0.9333333333333333,0.5818207287819225,0.6,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.6412128853012433,strong,2
12,chartevents::225664::Glucose finger stick (range 70-100)::valuenum,Glucose finger stick (range 70-100),chartevents,225664,valuenum,bedside_glucose,observed_fraction,0.0581047385931015,8020,1.0,1122,6898,0.010086276568472385,0.04222370684146881,0.06068788096308708,0.01846417412161827,-0.06377464792210176,0.06377464792210176,0.4381930953145116,0.5618069046854883,0.12577375813688538,0.8990245456843322,0.005340611520320948,False,False,,0.3701043803523417,9,1,1.0001246806446433,33.0,0.3148620480651826,0.11048466457431821,0.5,1.0,0.07913225933443754,80.0,80.0,False,,0.4666666666666667,0.3701043803523417,1.0,0.4666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.6043646474390358,strong,2
36,labevents::50868::Anion Gap::valuenum,Anion Gap,labevents,50868,valuenum,lab_metabolic,last,0.06262988597154617,7025,0.8759351620947631,890,6135,15.09145450592041,15.708989143371582,14.907090187072754,0.8018989562988281,0.06866093234704411,0.06866093234704411,0.5455495728139337,0.5455495728139337,0.15794116365121422,1.1289555547974492,0.002203097654470465,False,False,,0.3605482624242939,29,1,1.0001247151157098,31.0,0.32099069937696917,0.07911512609464941,0.5,0.9125,0.027348313543507176,80.0,80.0,False,,0.5,0.3605482624242939,0.9125,0.5,0.8759351620947631,0.0,0.0,0.0,0.0,0.0,0.5695079949367645,strong,2
27,labevents::50802::Base Excess::valuenum,Base Excess,labevents,50802,valuenum,lab_blood_gas_respiration,observed_fraction,0.027182044461369514,8020,1.0,1122,6898,0.002316865138709545,0.03891859948635101,0.025273026898503304,0.01364557258784771,0.09833882496691276,0.09833882496691276,0.5834726178090837,0.5834726178090837,0.17143728612481773,1.2254251646355065,0.00772898579740211,False,False,,0.44218939102910926,21,5,1.0001247127192234,15.0,0.4003644204326704,0.0836499411928777,0.5,0.6,0.042911282570275947,80.0,80.0,False,,0.7666666666666666,0.44218939102910926,0.6,0.7666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.565990150642066,strong,2
41,labevents::51265::Platelet Count::valuenum,Platelet Count,labevents,51265,valuenum,lab_cbc,min,0.0559590607881546,6921,0.8629675810473816,881,6040,14401.3759765625,199.47445678710938,211.97682189941406,12.502365112304688,-0.034723828780952364,0.034723828780952364,0.46340157557261086,0.5365984244273891,0.12069576776836974,0.862727323977117,0.012336250821525674,False,False,,0.31788297975217666,34,1,1.0001246974965325,38.0,0.29259380026406084,0.05057835897623169,0.5,0.9875,0.046587077411822976,80.0,80.0,False,,0.3833333333333333,0.31788297975217666,0.9875,0.3833333333333333,0.8629675810473816,0.0,0.0,0.0,0.0,0.0,0.5545783186970579,strong,2
46,labevents::51277::RDW::valuenum,RDW,labevents,51277,valuenum,lab_other,min,0.05529925227165222,6918,0.8625935162094763,881,6037,6.336857795715332,15.917593955993652,15.562928199768066,0.35466575622558594,0.046967713414393805,0.046967713414393805,0.5271600762381508,0.5271600762381508,0.14805878350504403,1.0583167947508496,0.007985056209706798,False,False,,0.32884528923781836,37,1,1.0001246621165925,37.0,0.2958172249421036,0.06605612859142955,0.5,0.9625,0.05327996606938541,80.0,80.0,False,,0.4,0.32884528923781836,0.9625,0.4,0.8625935162094763,0.0,0.0,0.0,0.0,0.0,0.5536629383922932,strong,2
14,chartevents::226537::Glucose (whole blood)::valuenum,Glucose (whole blood),chartevents,226537,valuenum,bedside_glucose,last_minus_first,0.004041978158056736,562,0.07007481296758104,139,423,675.7049560546875,2.4928057193756104,-3.255319118499756,5.748124837875366,0.0954089041135851,0.0954089041135851,0.5671802983145398,0.5671802983145398,0.2931466849133481,2.0953978725535225,0.0008447231066464056,False,False,,0.36120548694782745,11,1,1.0001247017405983,22.0,0.3502102301624928,0.02199051357066931,0.5,1.0,0.05892585163819604,80.0,80.0,False,,0.65,0.36120548694782745,1.0,0.65,0.07007481296758104,0.0,0.0,0.0,0.0,0.0,0.5453691273811063,strong,2
55,labevents::51006::Urea Nitrogen::valuenum,Urea Nitrogen,labevents,51006,valuenum,lab_renal,slope,0.06319617480039597,1107,0.13802992518703242,140,967,0.319452702999115,0.06548183411359787,-0.06426430493593216,0.12974613904953003,0.0762993365751288,0.0762993365751288,0.5649246565223813,0.5649246565223813,0.16932978883770888,1.2103608792142828,0.01244247296565093,False,False,,0.34930771395366234,39,1,1.0001247164069804,27.0,0.34074555662693734,0.017124314653449966,0.5,1.0,0.06997728394344449,80.0,80.0,False,,0.5666666666666667,0.34930771395366234,1.0,0.5666666666666667,0.13802992518703242,0.0,0.0,0.0,0.0,0.0,0.5319286400381352,strong,2
38,labevents::51301::White Blood Cells::valuenum,White Blood Cells,labevents,51301,valuenum,lab_cbc,max,0.055356401950120926,6920,0.8628428927680798,881,6039,84.51812744140625,12.973098754882812,12.270227432250977,0.7028713226318359,0.02548388509393061,0.02548388509393061,0.5469732399636942,0.5469732399636942,0.14262628686303194,1.0194855798943996,0.012253338663009261,False,False,,0.327434885262071,31,1,1.0001246833539628,35.0,0.3095136638010272,0.03584244292208763,0.5,0.8625,0.014781030892117996,80.0,80.0,False,,0.43333333333333335,0.327434885262071,0.8625,0.43333333333333335,0.8628428927680798,0.0,0.0,0.0,0.0,0.0,0.5299314215220959,strong,2
54,labevents::50912::Creatinine::valuenum,Creatinine,labevents,50912,valuenum,lab_renal,observed_fraction,0.06339360028505325,8020,1.0,1122,6898,0.0017770918784663081,0.056929588317871094,0.06444501131772995,0.007515422999858856,-0.06184176562934323,0.06184176562934323,0.4518626779107226,0.5481373220892773,0.1287495603322862,0.9202954312521706,0.0015917904449489484,False,False,,0.34727872198062865,22,8,1.0001246663136962,48.0,0.24943897451427527,0.19567949493270673,0.5,0.9375,0.18764202737947927,80.0,80.0,False,,0.21666666666666667,0.34727872198062865,0.9375,0.21666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.5287669499275219,strong,2
58,"labevents::50883::Bilirubin, Direct::valuenum","Bilirubin, Direct",labevents,50883,valuenum,lab_liver_protein,mean,0.0012053200043737888,206,0.025685785536159602,30,176,11.550079345703125,3.483333110809326,2.8810226917266846,0.6023104190826416,0.06251406570867533,0.06251406570867533,0.5869318181818182,0.5869318181818182,0.18405187828740288,1.3155936398083523,0.03110573706336872,False,False,,0.3544119497467573,42,1,1.0001247697804834,26.0,0.3417014788229234,0.02542094184766784,0.5,1.0,0.04889533746172674,80.0,80.0,False,,0.5833333333333333,0.3544119497467573,1.0,0.5833333333333333,0.025685785536159602,0.0,0.0,0.0,0.0,0.0,0.5255588301443098,strong,2
11,chartevents::223762::Temperature Celsius::valuenum,Temperature Celsius,chartevents,223762,valuenum,vital_temperature,mean,0.02797173708677292,386,0.04812967581047382,36,350,25.183979034423828,36.14360046386719,37.25229263305664,1.1086921691894531,-0.06424589489694923,0.06424589489694923,0.384047619047619,0.615952380952381,0.08314641919107803,0.5943264544674205,0.031017283537183138,False,False,,0.3484330332014128,8,1,1.0001247106233702,25.0,0.34255759821671466,0.01175086996939622,0.5,0.975,0.07432377819059184,80.0,80.0,False,,0.6,0.3484330332014128,0.975,0.6,0.04812967581047382,0.0,0.0,0.0,0.0,0.0,0.5218428775414713,strong,2
51,labevents::50808::Free Calcium::valuenum,Free Calcium,labevents,50808,valuenum,lab_electrolyte,observed_fraction,0.01307668350636959,8020,1.0,1122,6898,0.001148401526734233,0.019236482679843903,0.012074756436049938,0.007161726243793964,0.07330853025659563,0.07330853025659563,0.5417998784426394,0.5417998784426394,0.15718527814184882,1.1235525229034113,0.0013979969129023218,False,False,,0.33597561672855025,38,1,1.000124689689739,45.0,0.2674118552688779,0.1371275229193447,0.5,0.8875,0.039167933486169204,80.0,80.0,False,,0.2666666666666667,0.33597561672855025,0.8875,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.5203760183518984,strong,2
52,labevents::50960::Magnesium::valuenum,Magnesium,labevents,50960,valuenum,lab_electrolyte,observed_fraction,0.06003221124410629,8020,1.0,1122,6898,0.0017198469722643495,0.05355020612478256,0.06108654662966728,0.00753634050488472,-0.06303752939286018,0.06303752939286018,0.44951099262024846,0.5504890073797515,0.12865467222634494,0.9196171758068507,0.007737945042396888,False,False,,0.36903671742263794,22,8,1.0001247181023252,39.0,0.2907279326625964,0.1566175695200831,0.5,0.775,0.06338262395237777,80.0,80.0,False,,0.3666666666666667,0.36903671742263794,0.775,0.3666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.5165443485601248,strong,2
28,labevents::50882::Bicarbonate::valuenum,Bicarbonate,labevents,50882,valuenum,lab_blood_gas_respiration,observed_fraction,0.06268183887004852,8020,1.0,1122,6898,0.0017562099965289235,0.05618686601519585,0.06373828649520874,0.007551420480012894,-0.06250628071801785,0.06250628071801785,0.44938908640237246,0.5506109135976276,0.12839179387851468,0.917738134497048,0.00028346060219663904,False,False,,0.3459501414569683,22,8,1.0001246804529298,49.0,0.2390126778636471,0.21387492718664233,0.5,0.9,0.152908506966196,80.0,80.0,False,,0.19999999999999996,0.3459501414569683,0.9,0.19999999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.5137850424370904,strong,2
45,labevents::51249::MCHC::valuenum,MCHC,labevents,51249,valuenum,lab_other,observed_fraction,0.055304449051618576,8020,1.0,1122,6898,0.0014672129182145,0.051656268537044525,0.05589784309267998,0.004241574555635452,-0.03841177290268653,0.03841177290268653,0.4661826208118398,0.5338173791881602,0.13336628454099042,0.9532955454712506,0.0020259784865337416,False,False,,0.3105878503944251,35,3,1.0001247172736618,50.0,0.22666384120989358,0.16784801836906302,0.5,0.9375,0.03399999558459967,80.0,80.0,False,,0.18333333333333335,0.3105878503944251,0.9375,0.18333333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.5110930217849943,strong,2
59,labevents::51237::INR(PT)::valuenum,INR(PT),labevents,51237,valuenum,lab_coagulation,last,0.0370635911822319,5112,0.6374064837905237,675,4437,0.8421120643615723,1.7856297492980957,1.5834189653396606,0.20221078395843506,0.07459759787968172,0.07459759787968172,0.5634955216654564,0.5634955216654564,0.16423193107846829,1.1739216463897644,0.009699873748381105,False,False,,0.3717740793542085,43,2,1.0001246855685189,23.0,0.3493526395423579,0.04484287962370117,0.5,0.65,0.03531837873269979,80.0,80.0,False,,0.6333333333333333,0.3717740793542085,0.65,0.6333333333333333,0.6374064837905237,0.0,0.0,0.0,0.0,0.0,0.4969395388519816,strong,2
61,labevents::51275::PTT::valuenum,PTT,labevents,51275,valuenum,lab_coagulation,min,0.039359934628009796,5042,0.6286783042394015,658,4384,396.7126159667969,41.42006301879883,39.83414840698242,1.5859146118164062,0.026821742197038083,0.026821742197038083,0.5462003999068179,0.5462003999068179,0.14508963159913335,1.037093445120365,0.015551684516150743,False,False,,0.3057947700321845,44,1,1.0001247168586591,41.0,0.2795187263291773,0.05255208740601445,0.5,0.8875,0.02058926027202688,80.0,80.0,False,,0.33333333333333337,0.3057947700321845,0.8875,0.33333333333333337,0.6286783042394015,0.0,0.0,0.0,0.0,0.0,0.4875229281002622,strong,2
40,labevents::51221::Hematocrit::valuenum,Hematocrit,labevents,51221,valuenum,lab_cbc,slope,0.06032314896583557,1087,0.13553615960099752,155,932,0.09357324242591858,-0.1097521036863327,-0.03590095043182373,0.07385115325450897,-0.0844161779098383,0.0844161779098383,0.4414059255157136,0.5585940744842863,0.13871655444462772,0.991539007705806,0.00455243825453544,False,False,,0.3122346633405835,33,1,1.0001247099351835,36.0,0.3023920520263239,0.019685222628519138,0.5,0.9875,0.04415690687601455,80.0,80.0,False,,0.41666666666666663,0.3122346633405835,0.9875,0.41666666666666663,0.13553615960099752,0.0,0.0,0.0,0.0,0.0,0.4868073482956081,strong,2
65,labevents::51200::Eosinophils::valuenum,Eosinophils,labevents,51200,valuenum,lab_blood_gas_respiration,min,0.01108686625957489,1898,0.23665835411471323,298,1600,3.2044382095336914,0.7573825120925903,1.1475625038146973,0.39017999172210693,-0.07929775798816928,0.07929775798816928,0.42278418624161074,0.5772158137583893,0.13366887097318622,0.9554584181862331,0.006911148432275471,False,False,,0.29600253030864837,48,1,1.0001246854097177,40.0,0.2848158040365591,0.022373452544178548,0.5,0.9875,0.06564437736524269,80.0,80.0,False,,0.35,0.29600253030864837,0.9875,0.35,0.23665835411471323,0.0,0.0,0.0,0.0,0.0,0.47871659450406584,strong,2
50,"labevents::50893::Calcium, Total::valuenum","Calcium, Total",labevents,50893,valuenum,lab_electrolyte,observed_fraction,0.05838528648018837,8020,1.0,1122,6898,0.0016648456221446395,0.052250444889068604,0.05938315391540527,0.00713270902633667,-0.06063888117717599,0.06063888117717599,0.45238176453532997,0.54761823546467,0.1290138280181713,0.9221844034810462,0.004872434481710597,False,False,,0.355359193578425,22,8,1.000124653380772,47.0,0.26476328268044513,0.1811918217959597,0.5,0.75,0.11063799459370785,80.0,80.0,False,,0.23333333333333328,0.355359193578425,0.75,0.23333333333333328,1.0,0.0,0.0,0.0,0.0,0.0,0.4782744247401941,strong,2
62,labevents::51256::Neutrophils::valuenum,Neutrophils,labevents,51256,valuenum,lab_blood_gas_respiration,max,0.01108686625957489,1898,0.23665835411471323,298,1600,261.2518310546875,79.95133972167969,77.81281280517578,2.1385269165039062,0.048134618454767984,0.048134618454767984,0.5526887583892617,0.5526887583892617,0.18802220851058524,1.3439733620810104,0.02532071624609933,False,False,,0.32503191036263107,45,1,1.0001247277769478,32.0,0.31818010611825964,0.013703608488742811,0.5,0.8625,0.032247506076964784,80.0,80.0,False,,0.4833333333333333,0.32503191036263107,0.8625,0.4833333333333333,0.23665835411471323,0.0,0.0,0.0,0.0,0.0,0.4765920751869273,strong,2
7,chartevents::220050::Arterial Blood Pressure systolic::valuenum,Arterial Blood Pressure systolic,chartevents,220050,valuenum,vital_blood_pressure,std,0.094903364777565,1339,0.1669576059850374,231,1108,37.68867111206055,8.526285171508789,9.839877128601074,1.3135919570922852,-0.08084451542635054,0.08084451542635054,0.43500046884523413,0.5649995311547659,0.16669586570527156,1.191533728125025,0.00795798591636343,False,False,low_or_high_may_indicate_instability,0.342919464898097,4,1,1.000124692048508,34.0,0.313780140713585,0.058278648369023994,0.5,0.85,0.014118830323695875,80.0,80.0,False,,0.44999999999999996,0.342919464898097,0.85,0.44999999999999996,0.1669576059850374,0.0,0.0,0.0,0.0,0.0,0.46457160006793286,strong,2
